ts,open,high,low,close,volume
1767975000000,139.22,140.2,139.11,140.11,50809.97
1767975300000,140.15,140.29,139.61,140.07,9646.28
1767975600000,140.08,140.11,139.78,139.79,21138.54
1767975900000,139.8,139.96,139.48,139.68,13723.05
1767976200000,139.7,139.87,139.16,139.2,13080.99
1767976500000,139.19,139.47,139.16,139.46,2589.37
1767976800000,139.46,139.87,139.32,139.64,3000.15
1767977100000,139.64,139.92,139.49,139.77,6103.78
1767977400000,139.75,140.01,139.66,139.84,20664.25
1767977700000,139.84,140.13,139.65,139.97,6109.16
1767978000000,139.98,140.03,139.76,139.9,4210.86
1767978300000,139.9,140.1,139.62,139.68,9746.37
1767978600000,139.69,139.69,139.16,139.29,23505.97
1767978900000,139.3,139.3,137.99,138.14,54186.76
1767979200000,138.15,138.43,137.97,138.36,14771.22
1767979500000,138.33,138.33,137.7,137.76,9650.06
1767979800000,137.74,138.0,137.59,137.6,10538.2
1767980100000,137.61,137.93,137.35,137.73,41316.75
1767980400000,137.73,137.78,137.53,137.68,12471.98
1767980700000,137.69,138.45,137.59,138.35,7989.11
1767981000000,138.35,138.55,138.24,138.49,5131.52
1767981300000,138.49,138.59,138.44,138.45,22048.4
1767981600000,138.44,138.45,138.16,138.26,13711.13
1767981900000,138.23,138.46,138.09,138.11,3894.56
1767982200000,138.13,138.13,137.73,137.76,25913.63
1767982500000,137.72,137.72,136.98,137.07,21237.69
1767982800000,137.1,137.1,136.65,136.74,25818.79
1767983100000,136.74,136.83,136.03,136.16,39306.26
1767983400000,136.17,136.35,135.8,136.35,23278.77
1767983700000,136.36,136.72,136.23,136.41,17704.08
1767984000000,136.45,136.71,136.34,136.51,7241.76
1767984300000,136.51,136.8,136.39,136.79,32280.54
1767984600000,136.81,136.88,136.69,136.79,9291.37
1767984900000,136.8,136.97,136.8,136.84,46142.68
1767985200000,136.83,136.83,136.26,136.45,35157.52
1767985500000,136.44,136.44,136.13,136.37,9294.75
1767985800000,136.35,136.35,135.92,136.0,24550.39
1767986100000,136.0,136.05,135.69,135.84,8485.71
1767986400000,135.84,135.86,135.52,135.76,11477.53
1767986700000,135.76,135.83,135.62,135.8,3147.76
1767987000000,135.8,135.86,135.48,135.78,15099.51
1767987300000,135.78,136.06,135.78,135.84,4702.04
1767987600000,135.87,135.94,135.78,135.78,2286.63
1767987900000,135.77,136.19,135.75,136.06,54302.3
1767988200000,136.06,136.26,135.94,135.95,15285.85
1767988500000,135.95,135.96,135.79,135.79,2212.42
1767988800000,135.78,135.78,135.33,135.36,45597.31
1767989100000,135.35,135.41,135.0,135.4,25713.48
1767989400000,135.4,135.44,135.12,135.36,6092.92
1767989700000,135.37,135.56,135.36,135.54,34571.41
1767990000000,135.55,135.95,135.54,135.92,10662.8
1767990300000,135.9,135.98,135.55,135.62,4151.68
1767990600000,135.62,136.02,135.54,135.99,2292.97
1767990900000,135.98,136.03,135.76,135.79,3855.59
1767991200000,135.75,135.75,135.16,135.3,40294.51
1767991500000,135.3,135.65,135.3,135.65,7554.86
1767991800000,135.65,135.7,135.53,135.69,4660.93
1767992100000,135.68,135.82,135.44,135.55,2293.12
1767992400000,135.57,135.62,135.47,135.57,1772.28
1767992700000,135.6,135.94,135.43,135.92,15664.0
1767993000000,135.92,135.93,135.75,135.82,5159.19
1767993300000,135.8,136.03,135.78,136.03,7368.12
1767993600000,136.02,136.09,135.99,136.08,5850.76
1767993900000,136.06,136.28,136.02,136.22,27566.87
1767994200000,136.22,136.41,135.95,135.95,16295.21
1767994500000,135.94,136.05,135.82,136.05,23256.81
1767994800000,136.05,136.07,135.87,136.07,6901.86
1767995100000,136.08,136.08,135.77,135.82,16433.53
1767995400000,135.83,135.96,135.79,135.94,19663.17
1767995700000,135.94,136.08,135.93,135.99,3711.32
1767996000000,135.95,135.98,135.81,135.82,3516.07
1767996300000,135.83,136.08,135.75,136.08,1283.61
1767996600000,136.08,136.08,135.55,135.71,2908.09
1767996900000,135.72,135.77,135.61,135.76,2335.4
1767997200000,135.76,135.82,135.66,135.71,1149.63
1767997500000,135.7,135.88,135.53,135.88,1871.48
1767997800000,135.87,136.16,135.86,136.06,2326.68
1767998100000,136.06,136.09,135.87,136.02,2806.74
1767998400000,135.98,135.99,135.83,135.84,731.54
1767998700000,135.83,136.03,135.82,136.02,543.47
1767999000000,136.02,136.17,135.98,136.07,1356.57
1767999300000,136.07,136.17,136.05,136.14,923.26
1767999600000,136.12,136.32,136.0,136.27,3454.79
1767999900000,136.26,136.31,136.17,136.18,22772.74
1768000200000,136.17,136.17,136.04,136.07,14991.12
1768000500000,136.06,136.06,135.88,135.89,11145.33
1768000800000,135.89,136.1,135.89,136.1,1360.37
1768001100000,136.13,136.2,136.1,136.1,1299.54
1768001400000,136.09,136.36,136.04,136.33,5878.48
1768001700000,136.33,136.34,135.78,135.87,2335.97
1768002000000,135.88,136.12,135.88,135.97,1538.48
1768002300000,135.97,136.24,135.97,136.17,3182.18
1768002600000,136.17,136.17,135.79,135.79,4946.78
1768002900000,135.79,135.93,135.73,135.89,15667.12
1768003200000,135.89,135.9,135.83,135.86,2243.49
1768003500000,135.87,135.96,135.85,135.96,2548.31
1768003800000,135.95,136.0,135.71,135.71,4046.0
1768004100000,135.7,135.79,135.66,135.78,2293.68
1768004400000,135.78,135.82,135.63,135.7,19119.42
1768004700000,135.71,135.96,135.67,135.95,808.55
1768005000000,135.95,136.08,135.89,136.0,14541.71
1768005300000,135.97,136.08,135.9,135.93,20744.19
1768005600000,135.93,136.08,135.89,135.92,2754.73
1768005900000,135.91,135.91,135.73,135.81,1350.52
1768006200000,135.81,135.84,135.79,135.79,7686.92
1768006500000,135.8,135.83,135.7,135.82,1385.52
1768006800000,135.82,135.98,135.81,135.96,1679.7
1768007100000,135.95,136.08,135.92,135.94,798.35
1768007400000,135.94,136.04,135.77,136.04,658.79
1768007700000,136.04,136.24,136.03,136.09,11923.29
1768008000000,136.08,136.24,135.93,135.93,3456.05
1768008300000,135.94,136.05,135.94,136.03,230.02
1768008600000,136.04,136.21,136.03,136.14,1396.98
1768008900000,136.13,136.25,136.04,136.04,821.71
1768009200000,136.06,136.17,136.06,136.17,2865.46
1768009500000,136.17,136.34,136.17,136.34,658.49
1768009800000,136.34,136.4,136.12,136.34,6805.49
1768010100000,136.34,136.44,136.34,136.42,4615.2
1768010400000,136.42,136.53,136.41,136.43,955.29
1768010700000,136.43,136.43,136.37,136.38,548.17
1768011000000,136.38,136.53,136.37,136.53,1209.29
1768011300000,136.53,136.53,136.33,136.37,2489.08
1768011600000,136.38,136.59,136.35,136.39,2962.63
1768011900000,136.4,136.42,136.33,136.39,2876.21
1768012200000,136.39,136.39,136.28,136.31,920.35
1768012500000,136.32,136.32,135.92,135.94,1865.35
1768012800000,135.95,136.05,135.87,136.0,1063.6
1768013100000,136.0,136.15,135.99,136.14,591.45
1768013400000,136.14,136.19,136.14,136.16,522.22
1768013700000,136.17,136.41,136.16,136.41,51190.0
1768014000000,136.41,136.41,136.21,136.21,12462.38
1768014300000,136.22,136.22,135.89,135.94,5525.16
1768014600000,135.92,136.01,135.91,135.96,2994.41
1768014900000,135.97,136.13,135.96,136.1,1788.69
1768015200000,136.1,136.16,136.03,136.15,850.83
1768015500000,136.1,136.16,136.09,136.14,164.65
1768015800000,136.15,136.17,135.94,135.94,1626.07
1768016100000,135.95,135.98,135.86,135.98,5597.28
1768016400000,136.05,136.14,135.89,135.91,829.21
1768016700000,135.91,136.08,135.9,136.08,1371.26
1768017000000,136.08,136.19,136.08,136.19,661.12
1768017300000,136.19,136.22,136.08,136.09,7577.95
1768017600000,136.09,136.13,135.93,135.94,731.14
1768017900000,135.93,135.93,135.68,135.79,2156.2
1768018200000,135.81,135.86,135.69,135.74,2950.86
1768018500000,135.75,135.87,135.75,135.79,4707.3
1768018800000,135.8,135.94,135.8,135.82,663.38
1768019100000,135.79,135.81,135.75,135.81,6387.23
1768019400000,135.84,135.86,135.79,135.8,149.0
1768019700000,135.8,135.82,135.68,135.76,421.9
1768020000000,135.76,135.86,135.75,135.86,1933.21
1768020300000,135.85,135.87,135.79,135.87,350.26
1768020600000,135.87,135.91,135.79,135.8,16687.04
1768020900000,135.82,135.89,135.75,135.8,2749.27
1768021200000,135.79,135.89,135.73,135.75,165.58
1768021500000,135.79,135.9,135.78,135.9,206.26
1768021800000,135.9,136.01,135.9,135.95,2063.35
1768022100000,135.97,135.98,135.92,135.93,1742.03
1768022400000,135.93,135.98,135.92,135.96,49.6
1768022700000,135.97,136.02,135.97,136.02,109.71
1768023000000,136.03,136.05,135.92,135.95,189.34
1768023300000,135.95,136.21,135.94,136.21,566.93
1768023600000,136.24,136.29,136.1,136.16,778.69
1768023900000,136.16,136.18,136.11,136.14,721.99
1768024200000,136.14,136.14,136.04,136.05,71.47
1768024500000,136.05,136.12,135.96,135.96,353.77
