ts_iso,ts,dir,alpha,confidence,alignment_rule,chosen_timeframes,individual_signals
2025-11-21T15:30:00+05:30,1763719200000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-21T15:30:00+05:30,1763719200000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-21T15:30:00+05:30,1763719200000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-21T15:30:00+05:30,1763719200000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-21T15:30:00+05:30,1763719200000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-21T16:30:00+05:30,1763722800000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-21T16:30:00+05:30,1763722800000,0,0.0,0.6925431309986656,agreement,"5m,15m","{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}, ""15m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-21T16:30:00+05:30,1763722800000,0,0.0,0.6925431309986656,agreement,"5m,15m","{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}, ""15m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-21T16:30:00+05:30,1763722800000,0,0.0,0.697739982352959,agreement,"5m,15m","{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}, ""15m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-21T16:30:00+05:30,1763722800000,0,0.0,0.6925431309986656,agreement,"5m,15m","{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}, ""15m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-21T16:30:00+05:30,1763722800000,0,0.0,0.6925431309986656,agreement,"5m,15m","{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}, ""15m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-21T16:30:00+05:30,1763722800000,0,0.0,0.695116948725011,agreement,"5m,15m","{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}, ""15m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-21T16:30:00+05:30,1763722800000,0,0.0,0.695116948725011,agreement,"5m,15m","{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}, ""15m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-21T16:30:00+05:30,1763722800000,0,0.0,0.697739982352959,agreement,"5m,15m","{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}, ""15m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-21T16:30:00+05:30,1763722800000,0,0.0,0.6925431309986656,agreement,"5m,15m","{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}, ""15m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-21T16:30:00+05:30,1763722800000,0,0.0,0.6925431309986656,agreement,"5m,15m","{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}, ""15m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-21T16:30:00+05:30,1763722800000,0,0.0,0.6925431309986656,agreement,"5m,15m","{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}, ""15m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-21T16:30:00+05:30,1763722800000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-21T16:30:00+05:30,1763722800000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-21T16:30:00+05:30,1763722800000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-21T16:30:00+05:30,1763722800000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-21T16:30:00+05:30,1763722800000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-21T16:30:00+05:30,1763722800000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-21T16:30:00+05:30,1763722800000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-21T17:30:00+05:30,1763726400000,0,0.0,0.5343407569424993,agreement,"5m,15m","{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}, ""15m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-21T17:30:00+05:30,1763726400000,0,0.0,0.5343407569424993,agreement,"5m,15m","{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}, ""15m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-21T17:30:00+05:30,1763726400000,0,0.0,0.5343407569424993,agreement,"5m,15m","{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}, ""15m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-21T17:30:00+05:30,1763726400000,0,0.0,0.544608728354132,agreement,"5m,15m","{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}, ""15m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-21T17:30:00+05:30,1763726400000,0,0.0,0.5305540121539309,agreement,"5m,15m","{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}, ""15m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-21T17:30:00+05:30,1763726400000,0,0.0,0.5305540121539309,agreement,"5m,15m","{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}, ""15m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-21T17:30:00+05:30,1763726400000,0,0.0,0.5305540121539309,agreement,"5m,15m","{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}, ""15m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-21T17:30:00+05:30,1763726400000,0,0.0,0.5343407569424993,agreement,"5m,15m","{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}, ""15m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-21T17:30:00+05:30,1763726400000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-21T17:30:00+05:30,1763726400000,0,0.0,0.526114605337024,agreement,"5m,15m","{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}, ""15m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-21T17:30:00+05:30,1763726400000,0,0.0,0.5343407569424993,agreement,"5m,15m","{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}, ""15m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-21T17:30:00+05:30,1763726400000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-21T17:30:00+05:30,1763726400000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-21T17:30:00+05:30,1763726400000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-21T17:30:00+05:30,1763726400000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-21T17:30:00+05:30,1763726400000,0,0.0,0.5305540121539309,agreement,"5m,15m","{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}, ""15m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-21T17:30:00+05:30,1763726400000,0,0.0,0.5343407569424993,agreement,"5m,15m","{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}, ""15m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-21T17:30:00+05:30,1763726400000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-21T17:30:00+05:30,1763726400000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-22T11:30:00+05:30,1763791200000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-22T11:30:00+05:30,1763791200000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-22T11:30:00+05:30,1763791200000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-22T11:30:00+05:30,1763791200000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-22T11:30:00+05:30,1763791200000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-22T11:30:00+05:30,1763791200000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-22T15:30:00+05:30,1763805600000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-22T15:30:00+05:30,1763805600000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-22T15:30:00+05:30,1763805600000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-22T15:30:00+05:30,1763805600000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-22T15:30:00+05:30,1763805600000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-22T15:30:00+05:30,1763805600000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-22T16:30:00+05:30,1763809200000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-22T16:30:00+05:30,1763809200000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-22T16:30:00+05:30,1763809200000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-22T16:30:00+05:30,1763809200000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-25T16:30:00+05:30,1764068400000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-11-26T09:30:00+05:30,1764129600000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-12-01T09:30:00+05:30,1764561600000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
