ts_iso,ts,address,coin,side,price,size
2025-11-21T16:04:19.491000+05:30,1763721259491,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,sell,82631.0,0.0484
2025-11-21T16:04:19.491000+05:30,1763721259491,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,sell,82611.0,0.68198
2025-11-21T16:04:23.864000+05:30,1763721263864,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,sell,82550.0,0.07755
2025-11-21T16:05:10.550000+05:30,1763721310550,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,sell,82450.0,0.68532
2025-11-21T16:05:31.224000+05:30,1763721331224,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82459.0,0.04851
2025-11-21T16:05:42.767000+05:30,1763721342767,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82475.0,0.06631
2025-11-21T16:05:46.470000+05:30,1763721346470,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82477.0,0.07583
2025-11-21T16:05:46.470000+05:30,1763721346470,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82479.0,0.07683
2025-11-21T16:05:46.470000+05:30,1763721346470,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82480.0,0.07722
2025-11-21T16:05:46.470000+05:30,1763721346470,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82481.0,0.07689
2025-11-21T16:05:46.470000+05:30,1763721346470,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82482.0,0.07889
2025-11-21T16:06:15.310000+05:30,1763721375310,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,sell,82481.0,0.07786
2025-11-21T16:06:28.344000+05:30,1763721388344,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,sell,82456.0,0.07795
2025-11-21T16:06:28.344000+05:30,1763721388344,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,sell,82455.0,0.07741
2025-11-21T16:07:02.355000+05:30,1763721422355,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82560.0,0.07702
2025-11-21T16:07:32.159000+05:30,1763721452159,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82589.0,0.00638
2025-11-21T16:07:32.159000+05:30,1763721452159,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82589.0,0.00606
2025-11-21T16:07:32.159000+05:30,1763721452159,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82589.0,0.03342
2025-11-21T16:07:32.159000+05:30,1763721452159,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82589.0,0.0036
2025-11-21T16:07:32.159000+05:30,1763721452159,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82589.0,0.00409
2025-11-21T16:07:32.295000+05:30,1763721452295,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82589.0,0.00024
2025-11-21T16:07:32.361000+05:30,1763721452361,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82589.0,0.0115
2025-11-21T16:07:32.361000+05:30,1763721452361,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82589.0,0.00075
2025-11-21T16:07:32.361000+05:30,1763721452361,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82589.0,0.00161
2025-11-21T16:07:32.361000+05:30,1763721452361,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82589.0,0.00057
2025-11-21T16:07:32.361000+05:30,1763721452361,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82589.0,0.00057
2025-11-21T16:07:32.361000+05:30,1763721452361,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82589.0,0.00207
2025-11-21T16:07:32.361000+05:30,1763721452361,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82589.0,0.00165
2025-11-21T16:07:32.361000+05:30,1763721452361,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82589.0,0.0058
2025-11-21T16:07:58.201000+05:30,1763721478201,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82668.0,0.07893
2025-11-21T16:07:58.201000+05:30,1763721478201,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82670.0,0.07985
2025-11-21T16:07:58.201000+05:30,1763721478201,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82671.0,0.07683
2025-11-21T16:07:58.201000+05:30,1763721478201,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82672.0,0.07698
2025-11-21T16:07:58.201000+05:30,1763721478201,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82672.0,0.70623
2025-11-21T16:07:58.201000+05:30,1763721478201,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82672.0,0.59798
2025-11-21T16:07:58.201000+05:30,1763721478201,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82673.0,0.07769
2025-11-21T16:07:58.201000+05:30,1763721478201,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82673.0,0.04838
2025-11-21T16:07:58.201000+05:30,1763721478201,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82674.0,0.0778
2025-11-21T16:07:58.201000+05:30,1763721478201,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82674.0,0.18356
2025-11-21T16:08:09.321000+05:30,1763721489321,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82631.0,0.00242
2025-11-21T16:08:09.634000+05:30,1763721489634,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82631.0,0.07459
2025-11-21T16:08:29.681000+05:30,1763721509681,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82720.0,0.06708
2025-11-21T16:08:29.681000+05:30,1763721509681,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82721.0,0.62106
2025-11-21T16:08:29.681000+05:30,1763721509681,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82721.0,0.51422
2025-11-21T16:08:29.681000+05:30,1763721509681,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82721.0,0.06825
2025-11-21T16:08:29.681000+05:30,1763721509681,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82722.0,0.06856
2025-11-21T16:08:29.681000+05:30,1763721509681,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82723.0,0.5121
2025-11-21T16:08:29.681000+05:30,1763721509681,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82725.0,0.60519
2025-11-21T16:08:29.681000+05:30,1763721509681,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82733.0,0.67215
2025-11-21T16:08:42.575000+05:30,1763721522575,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82824.0,0.06764
2025-11-21T16:08:42.575000+05:30,1763721522575,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82824.0,0.25368
2025-11-21T16:08:42.575000+05:30,1763721522575,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82824.0,0.27521
2025-11-21T16:08:42.575000+05:30,1763721522575,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82825.0,0.06561
2025-11-21T16:08:42.575000+05:30,1763721522575,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82826.0,0.0674
2025-11-21T16:08:42.575000+05:30,1763721522575,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82827.0,0.06669
