dt,pred_bps,S_top,S_bot,ts_iso,open,high,low,close,volume,S_mood,p_down,p_neutral,p_up,s_model,s_model_meta,s_model_bma,model_source,bma_w_base,bma_w_prob,pred_bma_bps,dir,alpha,funding,funding_stale,position,exec_resp
2025-11-21 17:25:00+05:30,417.69192875016324,-1.4153834211057749e-06,0.0,2025-11-21T17:25:00+05:30,82232.2,82379.6,82180.8,82279.1,755.432,-0.0014832914759667,0.1611229674343016,0.6529659162953504,0.1859111162703479,0.0247881488360463,0.0247881488360463,0.0247881488360463,bma,0.5,0.5,247.8814883604638,0,0.0,1.25e-05,True,0.0,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.011286, ""price"": 82295.55582000001, ""mid_price"": 82279.1, ""exch_qty"": 0.0, ""target_qty"": 0.011286289404820569, ""delta_qty"": 0.011286289404820569, ""paper_qty"": 0.011286, ""paper_avg_px"": 82295.55582000001, ""realized_pnl"": -5.705542490853906, ""unrealized_pnl"": 0.0, ""fee"": 0.46439382149226005, ""impact"": 5.241148669361646}"
2025-11-21 17:30:00+05:30,162.06205646440245,-9.399763023222262e-06,0.0,2025-11-21T17:30:00+05:30,82279.2,82422.2,82040.7,82185.1,1308.347,-0.0005673485943476,0.2294751978166339,0.5533801643634735,0.2171446378198926,-0.0123305599967412,-0.0123305599967412,-0.0123305599967412,bma,0.5,0.5,-123.30559996741236,0,0.0,1.25e-05,True,0.0,
2025-11-21 17:35:00+05:30,211.36285714764907,-4.040702731533245e-05,0.0,2025-11-21T17:35:00+05:30,82185.1,82205.0,81900.0,82029.5,1873.757,-4.040702731533245e-05,0.224178221383347,0.5081600664965987,0.2676617121200543,0.0434834907367072,0.0434834907367072,0.0434834907367072,bma,0.5,0.5,434.8349073670726,0,0.0,1.25e-05,False,0.0,
2025-11-21 17:40:00+05:30,-257.23136993046694,-3.541557099990903e-05,0.0,2025-11-21T17:40:00+05:30,82029.5,82344.9,81950.6,82277.9,1818.006,-3.541557099990903e-05,0.2346143597589801,0.5423151307815952,0.2230705094594245,-0.0115438502995555,-0.0115438502995555,-0.0115438502995555,bma,0.5,0.5,-115.43850299555596,0,0.0,1.25e-05,True,0.0,
2025-11-21 17:45:00+05:30,-8.523616766288182,-4.814320554898175e-05,0.0,2025-11-21T17:45:00+05:30,82277.9,82277.9,81868.1,81944.9,1302.811,0.0015207105041092,0.2312296508245318,0.5489180090862172,0.2198523400892509,-0.0113773107352809,-0.0113773107352809,-0.0113773107352809,bma,0.5,0.5,-113.7731073528092,0,0.0,1.25e-05,True,0.0,
2025-11-21 17:50:00+05:30,246.72273203452312,-2.3895805080884744e-05,0.0,2025-11-21T17:50:00+05:30,81944.8,81971.7,80734.2,81060.0,9295.017,0.0005530054685787,0.3094990663735168,0.338425905942866,0.3520750276836172,0.0425759613101004,0.0425759613101004,0.0425759613101004,bma,0.5,0.5,425.7596131010044,0,0.0,1.25e-05,True,0.0,
2025-11-21 17:55:00+05:30,297.60548056419236,0.0005533613924313,0.0,2025-11-21T17:55:00+05:30,81057.9,81416.2,80600.0,80920.1,5068.771,-0.0023461605274682,0.325822511770488,0.3304255158962289,0.343751972333283,0.0179294605627949,0.0179294605627949,0.0179294605627949,bma,0.5,0.5,179.29460562794986,0,0.0,1.25e-05,True,0.0,
2025-11-21 18:00:00+05:30,-628.4200039121728,-7.489367860229322e-05,0.0,2025-11-21T18:00:00+05:30,80925.2,81871.0,80925.1,81673.1,5889.464,-7.489367860229322e-05,0.464753712788119,0.1100732477656071,0.4251730394462737,-0.0395806733418452,-0.0395806733418452,-0.0395806733418452,bma,0.5,0.5,-395.8067334184528,0,0.0,1.25e-05,True,0.0,
2025-11-21 18:05:00+05:30,-2332.4863835522483,3.461865288610125e-05,0.0,2025-11-21T18:05:00+05:30,81673.1,82959.6,81479.6,82943.0,7709.164,3.461865288610125e-05,0.5781337761605899,0.1086717624362011,0.3131944614032089,-0.264939314757381,-0.264939314757381,-0.264939314757381,bma,0.5,0.5,-2649.3931475738104,1,0.5781337761605899,1.25e-05,True,0.0527554556727142,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.015901, ""price"": 82959.5886, ""mid_price"": 82943.0, ""exch_qty"": 0.0, ""target_qty"": 0.015901117536354557, ""delta_qty"": 0.015901117536354557, ""paper_qty"": 0.025117999999999998, ""paper_avg_px"": 82767.08587831435, ""realized_pnl"": -15.028850980957108, ""unrealized_pnl"": 4.835283363300263, ""fee"": 0.6595702091643, ""impact"": 10.487825895921533}"
2025-11-21 18:10:00+05:30,-1595.8045780001123,0.0001241873416063,0.0,2025-11-21T18:10:00+05:30,82943.0,82999.6,82499.8,82968.0,3559.972,0.0001241873416063,0.4110247117492822,0.369814602228591,0.2191606860221268,-0.1918640257271553,-0.1918640257271553,-0.1918640257271553,bma,0.5,0.5,-1918.6402572715535,0,0.0,1.25e-05,True,0.0,
2025-11-21 18:15:00+05:30,-1069.5533928173004,4.329025154056253e-05,0.0,2025-11-21T18:15:00+05:30,82968.0,83400.0,82951.7,83157.4,4401.691,4.329025154056253e-05,0.3553083213059301,0.3989460968444636,0.2457455818496062,-0.1095627394563238,-0.1095627394563238,-0.1095627394563238,bma,0.5,0.5,-1095.6273945632388,0,0.0,1.25e-05,True,0.0,
2025-11-21 18:20:00+05:30,-1079.7141373019467,6.676796433672506e-05,0.0,2025-11-21T18:20:00+05:30,83157.4,83569.2,83085.9,83527.2,2741.915,6.676796433672506e-05,0.3613052463993547,0.4000816932982754,0.2386130603023697,-0.122692186096985,-0.122692186096985,-0.122692186096985,bma,0.5,0.5,-1226.92186096985,0,0.0,1.25e-05,True,0.0,
2025-11-21 18:25:00+05:30,-1350.8640665387973,6.009116790305256e-05,0.0,2025-11-21T18:25:00+05:30,83527.2,83537.7,83012.0,83240.1,1961.366,0.0003736798797423,0.3658486427976413,0.4107809452464051,0.2233704119559534,-0.1424782308416879,-0.1424782308416879,-0.1424782308416879,bma,0.5,0.5,-1424.7823084168797,0,0.0,1.25e-05,True,0.0,
2025-11-22 12:35:00+05:30,742.9005876545377,8.585940456619197e-06,0.0,2025-11-22T12:35:00+05:30,84510.0,84586.8,84451.7,84496.3,184.636,8.585940456619197e-06,0.060334593180847,0.8050407548728521,0.1346246519463008,0.0742900587654537,0.0742900587654537,0.0742900587654537,bma,1.0,0.0,742.9005876545377,1,0.0742900587654537,0.0,False,0.0371450293827268,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.01099, ""price"": 84513.19926000001, ""mid_price"": 84496.3, ""exch_qty"": 0.0, ""target_qty"": 0.01099013488836993, ""delta_qty"": 0.01099013488836993, ""paper_qty"": 0.01099, ""paper_avg_px"": 84513.19926000001, ""realized_pnl"": -5.568156358905064, ""unrealized_pnl"": 0.0, ""fee"": 0.4644000299337, ""impact"": 5.103756328971364}"
2025-11-22 12:40:00+05:30,669.9741671350384,4.376046336626004e-05,0.0,2025-11-22T12:40:00+05:30,84496.3,84510.0,84376.9,84440.7,350.027,4.376046336626004e-05,0.0582487250443014,0.8175729055603145,0.1241783693953839,0.0659296443510825,0.0659296443510825,0.0659296443510825,bma,1.0,0.0,659.2964435108254,0,0.0,1.25e-05,False,0.0,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.010997, ""price"": 84457.58813999999, ""mid_price"": 84440.7, ""exch_qty"": 0.0, ""target_qty"": 0.010997371345431436, ""delta_qty"": 0.010997371345431436, ""paper_qty"": 0.010997, ""paper_avg_px"": 84457.58813999999, ""realized_pnl"": -5.571287410508315, ""unrealized_pnl"": 0.0, ""fee"": 0.46439004838778997, ""impact"": 5.106897362120526}"
2025-11-22 12:45:00+05:30,490.57542848144766,-0.0001339465643128,0.0,2025-11-22T12:45:00+05:30,84440.7,84482.8,84355.4,84422.1,165.31,-0.0001339465643128,0.0,1.0,0.0,0.0,0.0,0.0,bma,1.0,0.0,0.0,0,0.0,1.25e-05,True,0.0,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.010999, ""price"": 84438.98442000001, ""mid_price"": 84422.1, ""exch_qty"": 0.0, ""target_qty"": 0.01099979430229966, ""delta_qty"": 0.01099979430229966, ""paper_qty"": 0.010999, ""paper_avg_px"": 84438.98442000001, ""realized_pnl"": -5.5720019656186635, ""unrealized_pnl"": 0.0, ""fee"": 0.4643721948177901, ""impact"": 5.107629770800873}"
2025-11-22 12:50:00+05:30,120.65420421069862,5.326610410181076e-05,0.0,2025-11-22T12:50:00+05:30,84422.1,84594.0,84409.4,84459.5,151.812,0.0019978691652923,0.0,0.9772583701831964,0.0227416298168035,0.0227416298168035,0.0227416298168035,0.0227416298168035,bma,0.5,0.5,227.4162981680354,0,0.0,0.0,False,0.0,
2025-11-22 12:55:00+05:30,224.3619347846718,6.330633917768005e-05,0.0,2025-11-22T12:55:00+05:30,84459.5,84459.6,84360.8,84452.5,90.693,0.002818354748026,0.0,0.9772583701831964,0.0227416298168035,0.0227416298168035,0.0227416298168035,0.0227416298168035,bma,0.5,0.5,227.4162981680354,0,0.0,0.0,False,0.0,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.010995, ""price"": 84469.3905, ""mid_price"": 84452.5, ""exch_qty"": 0.0, ""target_qty"": 0.010995834754070894, ""delta_qty"": 0.010995834754070894, ""paper_qty"": 0.010995, ""paper_avg_px"": 84469.3905, ""realized_pnl"": -5.57012383891363, ""unrealized_pnl"": 0.0, ""fee"": 0.46437047427374994, ""impact"": 5.10575336463988}"
2025-11-22 13:00:00+05:30,494.12165010926464,6.352440571584294e-05,0.0,2025-11-22T13:00:00+05:30,84452.5,84563.0,84443.7,84500.0,159.778,0.0019493412448061,0.0,0.9384465070835368,0.0615534929164631,0.0615534929164631,0.0615534929164631,0.0615534929164631,bma,0.5,0.5,615.5349291646311,0,0.0,0.0,False,0.0,
2025-11-22 13:05:00+05:30,450.01033962166326,-2.318928462910956e-05,0.0,2025-11-22T13:05:00+05:30,84500.0,84556.1,84356.9,84526.1,227.711,0.0015381719716837,0.0461405778352738,0.8923386517176944,0.0615207704470317,0.0153801926117579,0.0153801926117579,0.0153801926117579,bma,0.5,0.5,153.80192611757943,0,0.0,0.0,False,0.0,
2025-11-22 13:10:00+05:30,466.412042444629,6.581234007417347e-05,0.0,2025-11-22T13:10:00+05:30,84526.2,84578.9,84442.0,84545.0,178.36,0.0019026524226968,0.0,0.9374601148691768,0.0625398851308232,0.0625398851308232,0.0625398851308232,0.0625398851308232,bma,0.5,0.5,625.3988513082323,0,0.0,0.0,False,0.0,
2025-11-22 13:15:00+05:30,634.3934137839259,1.2824341596786567e-05,0.0,2025-11-22T13:15:00+05:30,84545.0,84626.1,84471.6,84471.6,224.203,1.2824341596786567e-05,0.0582487250443014,0.8175729055603145,0.1241783693953839,0.0659296443510825,0.0659296443510825,0.0659296443510825,bma,0.5,0.5,659.2964435108254,0,0.0,0.0,False,0.0,
2025-11-22 13:20:00+05:30,644.1870207174787,0.000131721785075,0.0,2025-11-22T13:20:00+05:30,84471.6,84600.0,84463.3,84550.9,217.227,0.0009662174176375,0.0582487250443014,0.8175729055603145,0.1241783693953839,0.0659296443510825,0.0659296443510825,0.0659296443510825,bma,0.5,0.5,659.2964435108254,0,0.0,1.25e-05,True,0.0,
2025-11-22 16:25:00+05:30,742.9005876545377,-0.0017953778473266,0.0,2025-11-22T16:25:00+05:30,83539.0,83736.0,83524.0,83655.0,57.98927,-0.0017953778473266,0.060334593180847,0.8050407548728521,0.1346246519463008,0.0742900587654537,0.0742900587654537,0.0742900587654537,bma,1.0,0.0,742.9005876545377,1,0.0742900587654537,0.0,False,0.0371450293827268,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.011099999999999999, ""price"": 83671.731, ""mid_price"": 83655.0, ""exch_qty"": 0.0, ""target_qty"": 0.011100660266190571, ""delta_qty"": 0.011100660266190571, ""paper_qty"": 0.011099999999999999, ""paper_avg_px"": 83671.731, ""realized_pnl"": -5.618975095304999, ""unrealized_pnl"": 0.0, ""fee"": 0.46437810704999993, ""impact"": 5.154596988254999}"
2025-11-22 16:30:00+05:30,742.9005876545377,-0.0001780780310771,0.0,2025-11-22T16:30:00+05:30,83653.0,83754.0,83625.0,83626.0,43.0621,-0.0001780780310771,0.060334593180847,0.8050407548728521,0.1346246519463008,0.0742900587654537,0.0742900587654537,0.0742900587654537,bma,1.0,0.0,742.9005876545377,1,0.0742900587654537,9.527e-06,False,0.0371450293827268,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.011104, ""price"": 83642.7252, ""mid_price"": 83626.0, ""exch_qty"": 0.0, ""target_qty"": 0.011104509776483059, ""delta_qty"": 0.011104509776483059, ""paper_qty"": 0.011104, ""paper_avg_px"": 83642.7252, ""realized_pnl"": -5.620908902397081, ""unrealized_pnl"": 0.0, ""fee"": 0.4643844103104, ""impact"": 5.156524492086681}"
2025-11-22 16:35:00+05:30,419.15096589554014,-0.0003869380860162,0.0,2025-11-22T16:35:00+05:30,83625.0,84009.0,83549.0,83936.0,158.95617,-0.0003869380860162,0.1235392320534223,0.7110064393036013,0.1654543286429763,0.041915096589554,0.041915096589554,0.041915096589554,bma,1.0,0.0,419.15096589554014,0,0.0,9.527e-06,False,0.0,
2025-11-22 16:50:00+05:30,742.9005876545377,-0.0002961734695624,0.0,2025-11-22T16:50:00+05:30,83908.0,83993.0,83844.0,83970.0,122.7763,0.029448062321929,0.060334593180847,0.8050407548728521,0.1346246519463008,0.0742900587654537,0.0742900587654537,0.0742900587654537,bma,1.0,0.0,742.9005876545377,1,0.0742900587654537,9.527e-06,False,0.0371450293827268,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.011059, ""price"": 83986.794, ""mid_price"": 83970.0, ""exch_qty"": 0.0, ""target_qty"": 0.011059017917925119, ""delta_qty"": 0.011059017917925119, ""paper_qty"": 0.011059, ""paper_avg_px"": 83986.794, ""realized_pnl"": -5.600259622743956, ""unrealized_pnl"": 0.0, ""fee"": 0.46440497742299996, ""impact"": 5.135854645320956}"
2025-11-22 16:55:00+05:30,95.35858980737764,0.0002284040501367,0.0,2025-11-22T16:55:00+05:30,83970.0,84250.0,83964.0,84185.0,290.80596,0.0002284040501367,0.1193204918615395,0.7518231572961831,0.1288563508422773,0.0095358589807377,0.0095358589807377,0.0095358589807377,bma,1.0,0.0,95.35858980737764,0,0.0,9.527e-06,False,0.0,
2025-11-22 17:00:00+05:30,685.9890927893348,0.0023558861209584,0.0,2025-11-22T17:00:00+05:30,84185.0,84187.0,84082.0,84126.0,212.60193,0.0023558861209584,0.0555788953416532,0.8259344495242803,0.1184866551340664,0.0629077597924132,0.0629077597924132,0.0629077597924132,bma,0.5,0.5,629.077597924132,0,0.0,9.527e-06,False,0.0,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.011038, ""price"": 84142.8252, ""mid_price"": 84126.0, ""exch_qty"": 0.0, ""target_qty"": 0.011038510502914345, ""delta_qty"": 0.011038510502914345, ""paper_qty"": 0.011038, ""paper_avg_px"": 84142.8252, ""realized_pnl"": -5.590257628932195, ""unrealized_pnl"": 0.0, ""fee"": 0.4643842522788, ""impact"": 5.125873376653394}"
2025-11-22 17:05:00+05:30,642.3476474095289,0.0008706896246495,0.0,2025-11-22T17:05:00+05:30,84126.0,84308.0,84119.0,84225.0,57.67455,0.0008706896246495,0.0582487250443014,0.8175729055603145,0.1241783693953839,0.0659296443510825,0.0659296443510825,0.0659296443510825,bma,0.5,0.5,659.2964435108254,0,0.0,9.527e-06,False,0.0,
2025-11-22 17:10:00+05:30,627.2382246161822,0.0003685954796138,0.0,2025-11-22T17:10:00+05:30,84225.0,84277.0,84150.0,84255.0,106.52325,0.0003685954796138,0.0555788953416532,0.8259344495242803,0.1184866551340664,0.0629077597924132,0.0629077597924132,0.0629077597924132,bma,0.5,0.5,629.077597924132,0,0.0,9.527e-06,False,0.0,
2025-11-22 17:15:00+05:30,888.1402292612011,0.0017850812569676,0.0,2025-11-22T17:15:00+05:30,84254.0,84254.0,84136.0,84150.0,39.49585,0.0017850812569676,0.0579132865159787,0.8128647260760575,0.1292219874079637,0.071308700891985,0.071308700891985,0.071308700891985,bma,0.5,0.5,713.0870089198502,0,0.0,9.527e-06,False,0.0,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.011035, ""price"": 84166.83, ""mid_price"": 84150.0, ""exch_qty"": 0.0, ""target_qty"": 0.011035362264624744, ""delta_qty"": 0.011035362264624744, ""paper_qty"": 0.011035, ""paper_avg_px"": 84166.83, ""realized_pnl"": -5.588939481258375, ""unrealized_pnl"": 0.0, ""fee"": 0.464390484525, ""impact"": 5.124548996733375}"
2025-11-22 17:20:00+05:30,475.39133927990014,0.0007609449331241,0.0,2025-11-22T17:20:00+05:30,84150.0,84237.0,84126.0,84126.0,32.0833,-0.0041395683786469,0.0579132865159787,0.8128647260760575,0.1292219874079637,0.071308700891985,0.071308700891985,0.071308700891985,bma,0.5,0.5,713.0870089198502,0,0.0,9.527e-06,False,0.0,
2025-11-22 17:25:00+05:30,569.8038359104825,0.0009137139373072,0.0,2025-11-22T17:25:00+05:30,84126.0,84179.0,84062.0,84062.0,181.88224,0.0012989810745609,0.1590468000958549,0.670316843316322,0.1706363565878231,0.0115895564919681,0.0115895564919681,0.0115895564919681,bma,0.5,0.5,115.89556491968187,0,0.0,9.527e-06,True,0.0,
2025-11-22 17:30:00+05:30,409.90232735051336,0.0013720082487421,0.0,2025-11-22T17:30:00+05:30,84061.0,84114.0,83955.0,83960.0,121.00762,0.0013720082487421,0.1244924079331051,0.7415647742070088,0.133942817859886,0.0094504099267808,0.0094504099267808,0.0094504099267808,bma,0.5,0.5,94.50409926780826,0,0.0,7.8848e-06,False,0.0,
2025-11-22 17:35:00+05:30,383.9236432310012,0.0027739184908943,0.0,2025-11-22T17:35:00+05:30,83967.0,84000.0,83695.0,83725.0,82.22145,0.0027739184908943,0.1184981908040526,0.7466419435110003,0.1348598656849469,0.0163616748808942,0.0163616748808942,0.0163616748808942,bma,0.5,0.5,163.61674880894282,0,0.0,7.8848e-06,False,0.0,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.011091, ""price"": 83741.745, ""mid_price"": 83725.0, ""exch_qty"": 0.0, ""target_qty"": 0.011091379331957864, ""delta_qty"": 0.011091379331957864, ""paper_qty"": 0.011091, ""paper_avg_px"": 83741.745, ""realized_pnl"": -5.614937638837672, ""unrealized_pnl"": 0.0, ""fee"": 0.4643898468975, ""impact"": 5.150547791940172}"
2025-11-22 17:40:00+05:30,481.6085802701456,-0.0004326422940215,0.0,2025-11-22T17:40:00+05:30,83724.0,83758.0,83639.0,83649.0,160.02285,-0.0004326422940215,0.157890273005098,0.639865119347029,0.2022446076478729,0.0443543346427749,0.0443543346427749,0.0443543346427749,bma,0.5,0.5,443.5433464277491,0,0.0,7.8848e-06,False,0.0,
2025-11-22 17:45:00+05:30,112.90724639112571,-0.0021074345312635,0.0,2025-11-22T17:45:00+05:30,83649.0,83840.0,83649.0,83815.0,152.36638,-0.0021074345312635,0.1610845913955513,0.6686925367181598,0.1702228718862889,0.0091382804907376,0.0091382804907376,0.0091382804907376,bma,0.5,0.5,91.38280490737615,0,0.0,7.8848e-06,False,0.0,
2025-11-25 18:00:00+05:30,742.9005876545377,0.0004867268731364,0.0,2025-11-25T18:00:00+05:30,87588.0,87588.0,87410.0,87410.0,112.11349,0.0004867268731364,0.060334593180847,0.8050407548728521,0.1346246519463008,0.0742900587654537,0.0742900587654537,0.0742900587654537,bma,1.0,0.0,742.9005876545377,1,0.0742900587654537,0.0,False,0.0371450293827268,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.010622999999999999, ""price"": 87427.482, ""mid_price"": 87410.0, ""exch_qty"": 0.0, ""target_qty"": 0.010623792867728774, ""delta_qty"": 0.010623792867728774, ""paper_qty"": 0.010622999999999999, ""paper_avg_px"": 87427.482, ""realized_pnl"": -5.397384954083588, ""unrealized_pnl"": 0.0, ""fee"": 0.46437107064299993, ""impact"": 4.933013883440588}"
