ts_iso,ts,dir,alpha,price,notional_usd,intended_notional,target_pos,current_pos,exch_qty_before,exch_qty_after,reconciled,exec_resp
2025-11-21T12:45:00+05:30,1763709300000,1,0.07429005876545378,85486.8,928.7433331243201,928.6257345681722,0.03714502938272689,0.03714502938272689,,,,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.010862, ""price"": 85503.89736, ""mid_price"": 85486.8, ""exch_qty"": 0.0, ""target_qty"": 0.010862796765912073, ""delta_qty"": 0.010862796765912073, ""paper_qty"": 0.010862, ""paper_avg_px"": 85503.89736, ""realized_pnl"": -5.508376708760342, ""unrealized_pnl"": 0.0, ""fee"": 0.46437166656216006, ""impact"": 5.044005042198182}"
2025-11-21T16:10:00+05:30,1763721600000,1,0.07429005876545378,82525.6,928.7637668102401,928.6257345681722,0.03714502938272689,0.03714502938272689,,,,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.011252, ""price"": 82542.10512000001, ""mid_price"": 82525.6, ""exch_qty"": 0.0, ""target_qty"": 0.01125257780092689, ""delta_qty"": 0.01125257780092689, ""paper_qty"": 0.011252, ""paper_avg_px"": 82542.10512000001, ""realized_pnl"": -5.689606835479531, ""unrealized_pnl"": 0.0, ""fee"": 0.46438188340512004, ""impact"": 5.225224952074411}"
2025-11-21T16:15:00+05:30,1763721900000,1,0.060772547023975235,82418.5,759.8032447628999,759.6568377996904,0.030386273511987617,0.030386273511987617,,,,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.009217, ""price"": 82434.9837, ""mid_price"": 82418.5, ""exch_qty"": 0.0, ""target_qty"": 0.00921706701529014, ""delta_qty"": 0.00921706701529014, ""paper_qty"": 0.009217, ""paper_avg_px"": 82434.9837, ""realized_pnl"": -3.881454875871274, ""unrealized_pnl"": 0.0, ""fee"": 0.37990162238145, ""impact"": 3.501553253489824}"
2025-11-21T16:15:00+05:30,1763721900000,1,0.060772547023975235,82418.5,759.8032447628999,759.6568377996904,0.030386273511987617,0.030386273511987617,,,,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.009217, ""price"": 82434.9837, ""mid_price"": 82418.5, ""exch_qty"": 0.0, ""target_qty"": 0.00921706701529014, ""delta_qty"": 0.00921706701529014, ""paper_qty"": 0.009217, ""paper_avg_px"": 82434.9837, ""realized_pnl"": -3.881454875871274, ""unrealized_pnl"": 0.0, ""fee"": 0.37990162238145, ""impact"": 3.501553253489824}"
2025-11-21T16:15:00+05:30,1763721900000,1,0.060772547023975235,82418.5,759.8032447628999,759.6568377996904,0.030386273511987617,0.030386273511987617,,,,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.009217, ""price"": 82434.9837, ""mid_price"": 82418.5, ""exch_qty"": 0.0, ""target_qty"": 0.00921706701529014, ""delta_qty"": 0.00921706701529014, ""paper_qty"": 0.009217, ""paper_avg_px"": 82434.9837, ""realized_pnl"": -3.881454875871274, ""unrealized_pnl"": 0.0, ""fee"": 0.37990162238145, ""impact"": 3.501553253489824}"
2025-11-21T16:15:00+05:30,1763721900000,1,0.060772547023975235,82418.5,759.8032447628999,759.6568377996904,0.030386273511987617,0.030386273511987617,,,,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.009217, ""price"": 82434.9837, ""mid_price"": 82418.5, ""exch_qty"": 0.0, ""target_qty"": 0.00921706701529014, ""delta_qty"": 0.00921706701529014, ""paper_qty"": 0.009217, ""paper_avg_px"": 82434.9837, ""realized_pnl"": -3.881454875871274, ""unrealized_pnl"": 0.0, ""fee"": 0.37990162238145, ""impact"": 3.501553253489824}"
2025-11-21T16:15:00+05:30,1763721900000,1,0.060772547023975235,82418.5,759.8032447628999,759.6568377996904,0.030386273511987617,0.030386273511987617,,,,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.009217, ""price"": 82434.9837, ""mid_price"": 82418.5, ""exch_qty"": 0.0, ""target_qty"": 0.00921706701529014, ""delta_qty"": 0.00921706701529014, ""paper_qty"": 0.009217, ""paper_avg_px"": 82434.9837, ""realized_pnl"": -3.881454875871274, ""unrealized_pnl"": 0.0, ""fee"": 0.37990162238145, ""impact"": 3.501553253489824}"
2025-11-21T16:10:00+05:30,1763721600000,1,0.06491601044014755,82525.6,811.5539775398399,811.4501305018445,0.03245800522007378,0.03245800522007378,,,,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.009831999999999999, ""price"": 82542.10512000001, ""mid_price"": 82525.6, ""exch_qty"": 0.0, ""target_qty"": 0.009832708038497683, ""delta_qty"": 0.009832708038497683, ""paper_qty"": 0.009831999999999999, ""paper_avg_px"": 82542.10512000001, ""realized_pnl"": -4.395376342355773, ""unrealized_pnl"": 0.0, ""fee"": 0.40577698876991997, ""impact"": 3.9895993535858527}"
2025-11-21T16:15:00+05:30,1763721900000,1,0.07429005876545378,82418.5,928.7949613478999,928.6257345681722,0.03714502938272689,0.03714502938272689,,,,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.011267, ""price"": 82434.9837, ""mid_price"": 82418.5, ""exch_qty"": 0.0, ""target_qty"": 0.011267200137932287, ""delta_qty"": 0.011267200137932287, ""paper_qty"": 0.011267, ""paper_avg_px"": 82434.9837, ""realized_pnl"": -5.696763895427344, ""unrealized_pnl"": 0.0, ""fee"": 0.4643974806739499, ""impact"": 5.232366414753394}"
2025-11-21T16:15:00+05:30,1763721900000,1,0.07429005876545378,82418.5,928.7949613478999,928.6257345681722,0.03714502938272689,0.03714502938272689,,,,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.011267, ""price"": 82434.9837, ""mid_price"": 82418.5, ""exch_qty"": 0.0, ""target_qty"": 0.011267200137932287, ""delta_qty"": 0.011267200137932287, ""paper_qty"": 0.011267, ""paper_avg_px"": 82434.9837, ""realized_pnl"": -5.696763895427344, ""unrealized_pnl"": 0.0, ""fee"": 0.4643974806739499, ""impact"": 5.232366414753394}"
2025-11-21T16:15:00+05:30,1763721900000,1,0.07429005876545378,82418.5,928.7949613478999,928.6257345681722,0.03714502938272689,0.03714502938272689,,,,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.011267, ""price"": 82434.9837, ""mid_price"": 82418.5, ""exch_qty"": 0.0, ""target_qty"": 0.011267200137932287, ""delta_qty"": 0.011267200137932287, ""paper_qty"": 0.011267, ""paper_avg_px"": 82434.9837, ""realized_pnl"": -5.696763895427344, ""unrealized_pnl"": 0.0, ""fee"": 0.4643974806739499, ""impact"": 5.232366414753394}"
2025-11-21T16:15:00+05:30,1763721900000,1,0.06489259784272075,82418.5,811.2426745916999,811.1574730340094,0.032446298921360375,0.032446298921360375,,,,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.009840999999999999, ""price"": 82434.9837, ""mid_price"": 82418.5, ""exch_qty"": 0.0, ""target_qty"": 0.009841934432609297, ""delta_qty"": 0.009841934432609297, ""paper_qty"": 0.009840999999999999, ""paper_avg_px"": 82434.9837, ""realized_pnl"": -4.39734091762431, ""unrealized_pnl"": 0.0, ""fee"": 0.40562133729585, ""impact"": 3.9917195803284593}"
2025-11-21T17:15:00+05:30,1763725500000,1,0.060772547023975235,82260.7,759.7472228607598,759.6568377996904,0.030386273511987617,0.030386273511987617,,,,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.009234, ""price"": 82277.15213999999, ""mid_price"": 82260.7, ""exch_qty"": 0.0, ""target_qty"": 0.009234748036421893, ""delta_qty"": 0.009234748036421893, ""paper_qty"": 0.009234, ""paper_avg_px"": 82277.15213999999, ""realized_pnl"": -3.8876265393785077, ""unrealized_pnl"": 0.0, ""fee"": 0.37987361143037995, ""impact"": 3.5077529279481277}"
