ts_iso,ts,dir,alpha,confidence,alignment_rule,chosen_timeframes,individual_signals
2025-12-18T15:30:00+05:30,1766052000000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-12-18T16:30:00+05:30,1766055600000,0,0.0,0.34,agreement,"5m,15m","{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}, ""15m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-12-19T09:30:00+05:30,1766116800000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-12-19T09:30:00+05:30,1766116800000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-12-19T10:30:00+05:30,1766120400000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-12-19T10:30:00+05:30,1766120400000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-12-19T10:30:00+05:30,1766120400000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-12-19T13:30:00+05:30,1766131200000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-12-19T14:30:00+05:30,1766134800000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-12-19T15:30:00+05:30,1766138400000,0,0.0,0.9081084291091324,agreement,"5m,15m","{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}, ""15m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-12-19T16:30:00+05:30,1766142000000,0,0.0,0.9017586425170286,agreement,"5m,15m","{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}, ""15m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-12-19T17:30:00+05:30,1766145600000,0,0.0,0.7563327251050188,agreement,"5m,15m","{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}, ""15m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-12-19T19:30:00+05:30,1766152800000,0,0.0,0.7742420207924594,agreement,"5m,15m","{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}, ""15m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-12-20T15:30:00+05:30,1766224800000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
2025-12-20T16:30:00+05:30,1766228400000,0,0.0,0.0,fallback,,"{""5m"": {""dir"": 0, ""alpha"": 0.0, ""conf"": 0.0}}"
