ts_iso,ts,public_count,S_mood
2025-11-21T16:50:00+05:30,1763724000000,0,1.9067495931037477e-05
2025-11-21T16:50:00+05:30,1763724000000,0,0.003353632712805786
2025-11-21T16:55:00+05:30,1763724300000,0,3.5369421382967865e-06
2025-11-21T16:55:00+05:30,1763724300000,0,-0.00016982610207870149
2025-11-21T16:55:00+05:30,1763724300000,0,-0.0001740870987151618
2025-11-21T16:55:00+05:30,1763724300000,0,0.00018401195791065613
2025-11-21T16:55:00+05:30,1763724300000,0,-0.00012968038760314768
2025-11-21T16:55:00+05:30,1763724300000,0,-0.00017397908215274763
2025-11-21T16:55:00+05:30,1763724300000,0,-3.3743829303611906e-05
2025-11-21T16:55:00+05:30,1763724300000,0,0.0001840136399038005
2025-11-21T16:55:00+05:30,1763724300000,0,0.00018401195791065613
2025-11-21T16:55:00+05:30,1763724300000,0,0.0027702590917252847
2025-11-21T16:55:00+05:30,1763724300000,0,-0.00016467837833951163
2025-11-21T17:00:00+05:30,1763724600000,0,0.0010801186023077956
2025-11-21T17:00:00+05:30,1763724600000,0,1.3903747160567578e-05
2025-11-21T17:00:00+05:30,1763724600000,0,0.0008837163007680175
2025-11-21T17:00:00+05:30,1763724600000,0,0.00012507201104117955
2025-11-21T17:00:00+05:30,1763724600000,0,0.0007185231515728967
2025-11-21T17:00:00+05:30,1763724600000,0,0.0008951403453090777
2025-11-21T17:00:00+05:30,1763724600000,0,0.00109789212405396
2025-11-21T17:00:00+05:30,1763724600000,0,0.0008056005802570683
2025-11-21T17:00:00+05:30,1763724600000,0,0.0008009856292547964
2025-11-21T17:00:00+05:30,1763724600000,0,0.0009177086137875396
2025-11-21T17:00:00+05:30,1763724600000,0,0.0039311688752868305
2025-11-21T17:05:00+05:30,1763724900000,0,4.335352790165149e-05
2025-11-21T17:05:00+05:30,1763724900000,0,0.0007582160564908601
2025-11-21T17:05:00+05:30,1763724900000,0,0.0009216649797041468
2025-11-21T17:05:00+05:30,1763724900000,0,0.0007967515933195673
2025-11-21T17:05:00+05:30,1763724900000,0,0.00417497592260646
2025-11-21T17:05:00+05:30,1763724900000,0,0.0008212016221066979
2025-11-21T17:05:00+05:30,1763724900000,0,-0.0001683251841722148
2025-11-21T17:05:00+05:30,1763724900000,0,-0.00011659669274060874
2025-11-21T17:05:00+05:30,1763724900000,0,0.0007892150490607168
2025-11-21T17:05:00+05:30,1763724900000,0,0.0009847871924675434
2025-11-21T17:05:00+05:30,1763724900000,0,3.359158286099376e-05
2025-11-21T17:10:00+05:30,1763725200000,0,-9.975760781693142e-05
2025-11-21T17:10:00+05:30,1763725200000,0,3.105703584102394e-05
2025-11-21T17:10:00+05:30,1763725200000,0,0.0027925386771396918
2025-11-21T17:10:00+05:30,1763725200000,0,-5.2871330406725074e-05
2025-11-21T17:10:00+05:30,1763725200000,0,-1.5362611709065325e-05
2025-11-21T17:10:00+05:30,1763725200000,0,-0.000173597519957592
2025-11-21T17:10:00+05:30,1763725200000,0,3.105703584102394e-05
2025-11-21T17:10:00+05:30,1763725200000,0,-8.83056709712692e-05
2025-11-21T17:10:00+05:30,1763725200000,0,0.0006973893390213314
2025-11-21T17:10:00+05:30,1763725200000,0,-5.7016068735963005e-05
2025-11-21T17:10:00+05:30,1763725200000,0,-0.0002878225290829255
2025-11-21T17:15:00+05:30,1763725500000,0,-0.0002674067952292244
2025-11-21T17:15:00+05:30,1763725500000,0,-9.17808112621977e-05
2025-11-21T17:15:00+05:30,1763725500000,0,3.105741269514385e-05
2025-11-21T17:15:00+05:30,1763725500000,0,0.0004596896122866754
2025-11-21T17:15:00+05:30,1763725500000,0,-0.00011120397590756915
2025-11-21T17:15:00+05:30,1763725500000,0,-0.0005377874046591277
2025-11-21T17:15:00+05:30,1763725500000,0,2.5674765393582757e-05
2025-11-21T17:15:00+05:30,1763725500000,0,-1.3734087733874977e-05
2025-11-21T17:15:00+05:30,1763725500000,0,-0.0005362099461275995
2025-11-21T17:15:00+05:30,1763725500000,0,-3.4806292418358e-05
2025-11-21T17:15:00+05:30,1763725500000,0,0.0007453204464106934
2025-11-21T15:30:00+05:30,1763719200000,0,0.0021447676188991395
2025-11-20T17:30:00+05:30,1763640000000,0,-0.0004911146609583044
2025-11-20T05:30:00+05:30,1763596800000,0,-0.0001098621019147235
2025-11-21T17:15:00+05:30,1763725500000,0,0.00012751808716879087
2025-11-21T17:20:00+05:30,1763725800000,0,-1.6281833306525534e-05
2025-11-21T17:20:00+05:30,1763725800000,0,-0.0001987419392155072
2025-11-21T17:20:00+05:30,1763725800000,0,-3.696551086934731e-06
2025-11-21T17:20:00+05:30,1763725800000,0,-0.0014301915394673301
2025-11-21T17:20:00+05:30,1763725800000,0,-0.0001123652258146303
2025-11-21T17:20:00+05:30,1763725800000,0,1.942813109447041e-05
2025-11-21T17:20:00+05:30,1763725800000,0,-0.00018763160948167057
2025-11-21T17:20:00+05:30,1763725800000,0,-0.0053934204433099
2025-11-21T17:20:00+05:30,1763725800000,0,-0.0010217220163756362
2025-11-21T17:20:00+05:30,1763725800000,0,-0.0012391375285348307
2025-11-21T17:20:00+05:30,1763725800000,0,-0.001082625272796052
2025-11-21T17:20:00+05:30,1763725800000,0,-0.0008885182721197949
2025-11-21T17:25:00+05:30,1763726100000,0,-5.5774349119392844e-05
2025-11-21T17:25:00+05:30,1763726100000,0,-0.0014582320963214867
2025-11-21T05:30:00+05:30,1763683200000,0,-0.0001712602749047145
2025-11-21T17:25:00+05:30,1763726100000,0,-0.001694355301592802
2025-11-21T05:30:00+05:30,1763683200000,0,1.3545532904304885e-05
2025-11-21T17:25:00+05:30,1763726100000,0,-0.0014832914759667444
2025-11-21T17:25:00+05:30,1763726100000,0,-0.0027205256128518987
2025-11-21T16:30:00+05:30,1763722800000,0,-0.00027975091821673734
2025-11-21T16:30:00+05:30,1763722800000,0,-0.00011436903691479091
2025-11-21T16:30:00+05:30,1763722800000,0,-0.0006352863194057359
2025-11-21T16:30:00+05:30,1763722800000,0,-9.321266704807016e-07
2025-11-21T17:25:00+05:30,1763726100000,0,-0.009510118345484311
2025-11-21T16:30:00+05:30,1763722800000,0,-0.0033056426000309114
2025-11-21T16:30:00+05:30,1763722800000,0,-4.3900661614374137e-05
2025-11-21T05:30:00+05:30,1763683200000,0,-0.00017139174362120564
2025-11-21T16:30:00+05:30,1763722800000,0,-4.389999010083955e-05
2025-11-21T16:30:00+05:30,1763722800000,0,-9.386393720411478e-05
2025-11-21T16:30:00+05:30,1763722800000,0,-0.0033056428853407943
2025-11-21T05:30:00+05:30,1763683200000,0,-0.00017139290404580347
2025-11-21T05:30:00+05:30,1763683200000,0,-0.00017139290404580347
2025-11-21T17:25:00+05:30,1763726100000,0,-0.0023794011162461405
2025-11-21T16:30:00+05:30,1763722800000,0,-0.00028806969864851557
2025-11-21T17:25:00+05:30,1763726100000,0,-0.0028042859827455166
2025-11-21T05:30:00+05:30,1763683200000,0,-1.4960697776895785e-06
2025-11-21T17:25:00+05:30,1763726100000,0,-0.0025897044946568636
2025-11-21T17:25:00+05:30,1763726100000,0,-0.002502581940632459
2025-11-21T05:30:00+05:30,1763683200000,0,-0.00017139271620039264
2025-11-21T05:30:00+05:30,1763683200000,0,-5.89750743028129e-06
2025-11-21T05:30:00+05:30,1763683200000,0,3.305118935009431e-06
2025-11-21T17:25:00+05:30,1763726100000,0,-0.0014950742146273056
2025-11-21T17:25:00+05:30,1763726100000,0,-0.00023502829353031017
2025-11-21T05:30:00+05:30,1763683200000,0,-0.00017139166421588492
2025-11-21T16:30:00+05:30,1763722800000,0,-0.00330562862621211
2025-11-21T05:30:00+05:30,1763683200000,0,2.193313768060089e-07
2025-11-21T05:30:00+05:30,1763683200000,0,-0.00017139290404580347
2025-11-21T16:30:00+05:30,1763722800000,0,-9.92017925162593e-05
2025-11-21T17:25:00+05:30,1763726100000,0,-0.00204627091392358
2025-11-20T05:30:00+05:30,1763596800000,0,-0.00010985629545649781
2025-11-21T05:30:00+05:30,1763683200000,0,-1.1795888405883959e-05
2025-11-21T17:25:00+05:30,1763726100000,0,-0.018015802031951154
2025-11-21T17:25:00+05:30,1763726100000,0,-0.01800895168288964
2025-11-20T05:30:00+05:30,1763596800000,0,3.153131102092372e-06
2025-11-21T16:30:00+05:30,1763722800000,0,-0.003423601780129082
2025-11-21T16:30:00+05:30,1763722800000,0,0.00011668113438211937
2025-11-20T05:30:00+05:30,1763596800000,0,-0.00010985628129383507
2025-11-21T05:30:00+05:30,1763683200000,0,0.0001491406306458062
2025-11-21T05:30:00+05:30,1763683200000,0,0.0001491406981141766
2025-11-21T16:30:00+05:30,1763722800000,0,-0.00342366838703103
2025-11-21T16:30:00+05:30,1763722800000,0,-0.0034235366888580054
2025-11-21T17:25:00+05:30,1763726100000,0,-0.018007768737847967
2025-11-21T05:30:00+05:30,1763683200000,0,0.00014914027524852268
2025-11-21T05:30:00+05:30,1763683200000,0,0.00014914028477225398
2025-11-21T16:30:00+05:30,1763722800000,0,-0.0034235136546493126
2025-11-20T05:30:00+05:30,1763596800000,0,-0.00010985607542068444
2025-11-20T05:30:00+05:30,1763596800000,0,-0.00010985607179566211
2025-11-21T17:25:00+05:30,1763726100000,0,-0.018007768737847967
2025-11-21T17:25:00+05:30,1763726100000,0,0.0
2025-11-21T05:30:00+05:30,1763683200000,0,0.0
2025-11-21T16:30:00+05:30,1763722800000,0,-0.0034234566413077427
2025-11-20T05:30:00+05:30,1763596800000,0,-0.00010985601653592087
2025-11-21T17:25:00+05:30,1763726100000,0,-0.00020188519124494608
2025-11-21T16:30:00+05:30,1763722800000,0,3.2411649049605927e-06
2025-11-20T05:30:00+05:30,1763596800000,0,6.077388139969546e-07
2025-11-21T05:30:00+05:30,1763683200000,0,-2.9539762284326223e-06
2025-11-21T17:30:00+05:30,1763726400000,0,-0.0005673485943476357
2025-11-21T17:30:00+05:30,1763726400000,0,0.00020573212970272027
2025-11-21T17:30:00+05:30,1763726400000,0,0.00012810485875845799
2025-11-21T17:30:00+05:30,1763726400000,0,-0.0007184542647059436
2025-11-21T17:30:00+05:30,1763726400000,0,-0.0033899934780931146
2025-11-21T17:30:00+05:30,1763726400000,0,7.147687218804861e-05
2025-11-21T17:30:00+05:30,1763726400000,0,-0.0033899934780931146
2025-11-21T17:30:00+05:30,1763726400000,0,-0.004366833770053416
2025-11-21T17:30:00+05:30,1763726400000,0,-0.0016682540513609978
2025-11-21T17:30:00+05:30,1763726400000,0,-0.001456799729637199
2025-11-21T17:30:00+05:30,1763726400000,0,0.0008654475575276474
2025-11-21T17:30:00+05:30,1763726400000,0,0.0007403592998281215
2025-11-21T17:30:00+05:30,1763726400000,0,0.0001370626610386105
2025-11-21T17:30:00+05:30,1763726400000,0,-0.003390216169534491
2025-11-21T17:30:00+05:30,1763726400000,0,-0.0005344873040618345
2025-11-21T17:30:00+05:30,1763726400000,0,-0.0015776431234703738
2025-11-21T17:30:00+05:30,1763726400000,0,-0.0005586294881511706
2025-11-21T17:30:00+05:30,1763726400000,0,0.0006851750941997735
2025-11-21T17:30:00+05:30,1763726400000,0,-0.0033915057595430747
2025-11-21T17:35:00+05:30,1763726700000,0,-4.040702731533245e-05
2025-11-21T17:35:00+05:30,1763726700000,0,0.0010028102471620905
2025-11-21T17:35:00+05:30,1763726700000,0,0.000613183276277563
2025-11-21T17:35:00+05:30,1763726700000,0,-0.0005556301364545057
2025-11-21T17:35:00+05:30,1763726700000,0,-0.0019034383031833694
2025-11-21T17:35:00+05:30,1763726700000,0,-0.001902714537637392
2025-11-21T17:35:00+05:30,1763726700000,0,0.0006080551127594025
2025-11-21T17:35:00+05:30,1763726700000,0,0.00027455534136769334
2025-11-21T17:35:00+05:30,1763726700000,0,-0.0019025895549750116
2025-11-21T17:35:00+05:30,1763726700000,0,-0.0014855753083534559
2025-11-21T17:35:00+05:30,1763726700000,0,0.00020958251586372819
2025-11-21T17:35:00+05:30,1763726700000,0,-0.0013685771766940573
2025-11-21T17:35:00+05:30,1763726700000,0,0.000953818862578423
2025-11-21T17:35:00+05:30,1763726700000,0,-4.043097610598564e-05
2025-11-21T17:35:00+05:30,1763726700000,0,-5.908998754298051e-06
2025-11-21T17:35:00+05:30,1763726700000,0,3.0294998165412224e-05
2025-11-21T17:35:00+05:30,1763726700000,0,0.0001584881048102291
2025-11-21T17:35:00+05:30,1763726700000,0,-0.0019025895549750116
2025-11-21T17:35:00+05:30,1763726700000,0,-0.0001941318076825779
2025-11-21T17:40:00+05:30,1763727000000,0,-0.0008349695982556274
2025-11-21T17:40:00+05:30,1763727000000,0,5.221304061405928e-06
2025-11-21T17:40:00+05:30,1763727000000,0,-3.541557099990903e-05
2025-11-21T17:40:00+05:30,1763727000000,0,-2.583762213432053e-05
2025-11-21T17:40:00+05:30,1763727000000,0,-0.0004262764182623776
2025-11-21T17:40:00+05:30,1763727000000,0,-0.00045463520879864347
2025-11-21T17:40:00+05:30,1763727000000,0,0.0001782682316462718
2025-11-21T17:40:00+05:30,1763727000000,0,-1.2705380440020735e-05
2025-11-21T17:40:00+05:30,1763727000000,0,5.3010066177223255e-06
2025-11-21T17:40:00+05:30,1763727000000,0,-1.2705738147803956e-05
2025-11-21T17:40:00+05:30,1763727000000,0,-0.0002193673347748166
2025-11-21T17:40:00+05:30,1763727000000,0,-0.0006252686507877667
2025-11-21T17:40:00+05:30,1763727000000,0,-0.0027290367777314277
2025-11-21T17:40:00+05:30,1763727000000,0,-0.0018876803444112062
2025-11-21T17:40:00+05:30,1763727000000,0,-0.0017967866184506699
2025-11-21T17:40:00+05:30,1763727000000,0,-0.00016245677181871073
2025-11-21T17:40:00+05:30,1763727000000,0,0.000527581860995461
2025-11-21T17:40:00+05:30,1763727000000,0,-0.002727999085682191
2025-11-21T17:40:00+05:30,1763727000000,0,-0.00027228150342770504
2025-11-21T17:45:00+05:30,1763727300000,0,0.0015207105041092478
2025-11-21T17:45:00+05:30,1763727300000,0,-8.189454282836045e-05
2025-11-21T17:45:00+05:30,1763727300000,0,0.001006823379705466
2025-11-21T17:45:00+05:30,1763727300000,0,0.0010293619697946518
2025-11-21T17:45:00+05:30,1763727300000,0,-2.0180826631856935e-05
2025-11-21T17:45:00+05:30,1763727300000,0,0.0013487983803403259
2025-11-21T17:45:00+05:30,1763727300000,0,0.0017453603386577215
2025-11-21T17:45:00+05:30,1763727300000,0,2.213608326186422e-05
2025-11-21T17:45:00+05:30,1763727300000,0,-0.00032509314954299115
2025-11-21T17:45:00+05:30,1763727300000,0,0.0016330440937692506
2025-11-21T17:45:00+05:30,1763727300000,0,-1.9865394189905134e-05
2025-11-21T17:45:00+05:30,1763727300000,0,0.001557726256038722
2025-11-21T17:45:00+05:30,1763727300000,0,0.0015659282107776742
2025-11-21T17:45:00+05:30,1763727300000,0,-0.0002423511565015591
2025-11-21T17:45:00+05:30,1763727300000,0,0.0015712271051212846
2025-11-21T17:45:00+05:30,1763727300000,0,0.001595211691224485
2025-11-21T17:45:00+05:30,1763727300000,0,0.0015576824009868211
2025-11-21T17:45:00+05:30,1763727300000,0,0.0011425574130467708
2025-11-21T17:45:00+05:30,1763727300000,0,0.001633665280514162
2025-11-21T17:50:00+05:30,1763727600000,0,0.0005530054685787282
2025-11-21T17:50:00+05:30,1763727600000,0,-1.3570615468466015e-05
2025-11-21T17:50:00+05:30,1763727600000,0,-0.0010796830742548838
2025-11-21T17:50:00+05:30,1763727600000,0,-0.0010790098102253214
2025-11-21T17:50:00+05:30,1763727600000,0,0.00020630255533095289
2025-11-21T17:50:00+05:30,1763727600000,0,8.319044012632804e-05
2025-11-21T17:50:00+05:30,1763727600000,0,-7.113823109319964e-06
2025-11-21T17:50:00+05:30,1763727600000,0,0.0005583008947745149
2025-11-21T17:50:00+05:30,1763727600000,0,-4.686724835487391e-05
2025-11-21T17:50:00+05:30,1763727600000,0,0.0007190092598577249
2025-11-21T17:50:00+05:30,1763727600000,0,-0.000665040591361272
2025-11-21T17:50:00+05:30,1763727600000,0,-0.0006647877155701846
2025-11-21T17:50:00+05:30,1763727600000,0,0.0005817428524677062
2025-11-21T17:50:00+05:30,1763727600000,0,-0.0009912006443230416
2025-11-21T17:50:00+05:30,1763727600000,0,0.0003492380161198444
2025-11-21T17:50:00+05:30,1763727600000,0,0.0005223519603185157
2025-11-21T17:50:00+05:30,1763727600000,0,-0.001331260308342344
2025-11-21T17:50:00+05:30,1763727600000,0,-0.0010293495455024418
2025-11-21T17:50:00+05:30,1763727600000,0,0.0005729961377766782
2025-11-21T17:55:00+05:30,1763727900000,0,2.684237706743794e-05
2025-11-21T17:55:00+05:30,1763727900000,0,2.6826495853570626e-05
2025-11-21T17:55:00+05:30,1763727900000,0,-1.2938243438747719e-05
2025-11-21T17:55:00+05:30,1763727900000,0,2.6830940379231857e-05
2025-11-21T17:55:00+05:30,1763727900000,0,-4.042202232079681e-05
2025-11-21T17:55:00+05:30,1763727900000,0,2.7184430416873505e-05
2025-11-21T17:55:00+05:30,1763727900000,0,-1.3100217110663054e-05
2025-11-21T17:55:00+05:30,1763727900000,0,-0.00026987029659566493
2025-11-21T17:55:00+05:30,1763727900000,0,-0.002526529740214793
2025-11-21T17:55:00+05:30,1763727900000,0,2.6826802835462634e-05
2025-11-21T17:55:00+05:30,1763727900000,0,-0.002866695295848714
2025-11-21T17:55:00+05:30,1763727900000,0,-0.000404477465156342
2025-11-21T17:55:00+05:30,1763727900000,0,-0.0029785712538514092
2025-11-21T17:55:00+05:30,1763727900000,0,-0.003094521329579394
2025-11-21T17:55:00+05:30,1763727900000,0,-0.0040708079457812225
2025-11-21T17:55:00+05:30,1763727900000,0,-0.0024805761614377923
2025-11-21T17:55:00+05:30,1763727900000,0,-0.0023461605274682023
2025-11-21T17:55:00+05:30,1763727900000,0,-0.0041137113203337195
2025-11-21T17:55:00+05:30,1763727900000,0,-0.0024995825380425816
2025-11-21T18:00:00+05:30,1763728200000,0,-7.489367860229322e-05
2025-11-21T18:00:00+05:30,1763728200000,0,-0.00017879020411670234
2025-11-21T18:00:00+05:30,1763728200000,0,5.75308189445187e-05
2025-11-21T18:00:00+05:30,1763728200000,0,2.6826642094429428e-05
